id,title,category,status,file,size,url,llm_match,llm_reason,action
taihe,太和殿,technology,✅ OK,article_taihe.jpg,104240,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_taihe.jpg,,,—
nalan-13,浣溪沙·庚申除夜,poems,✅ OK,article_nalan-13.jpg,82620,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-13.jpg,,,—
shijing-83,山有扶苏,poems,✅ OK,article_shijing-83.jpg,66357,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-83.jpg,,,—
shijing-223,菀柳,poems,✅ OK,article_shijing-223.jpg,79289,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-223.jpg,,,—
songci-300-163, · 晏殊,poems,✅ OK,article_songci-300-163.jpg,76967,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-163.jpg,,,—
songci-300-203, · 李清照,poems,✅ OK,article_songci-300-203.jpg,86185,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-203.jpg,,,—
songci-300-220, · 晁补之,poems,✅ OK,article_songci-300-220.jpg,92118,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-220.jpg,,,—
songci-300-231, · 周邦彦,poems,✅ OK,article_songci-300-231.jpg,86895,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-231.jpg,,,—
songci-300-233, · 周邦彦,poems,✅ OK,article_songci-300-233.jpg,79063,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-233.jpg,,,—
4d700d4e-9e23-f356-8a00-3a10fdef3c45,京剧,intangible,⚠️ URL孤儿,—,—,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/%E4%BA%8C%E8%BF%9B%E5%AE%AB143054.jpg/330px-%E4%BA%8C%E8%BF%9B%E5%AE%AB143054.jpg,,,检查 URL 或重新生成
guanhanqing,关汉卿,figures,✅ OK,article_guanhanqing.jpg,94010,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_guanhanqing.jpg,,,—
songci-300-174, · 欧阳修,poems,✅ OK,article_songci-300-174.jpg,72783,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-174.jpg,,,—
songci-300-173, · 欧阳修,poems,✅ OK,article_songci-300-173.jpg,86583,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-173.jpg,,,—
songci-300-178, · 史达祖,poems,✅ OK,article_songci-300-178.jpg,79897,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-178.jpg,,,—
songci-300-211, · 辛弃疾,poems,✅ OK,article_songci-300-211.jpg,72993,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-211.jpg,,,—
songci-300-214, · 辛弃疾,poems,✅ OK,article_songci-300-214.jpg,101025,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-214.jpg,,,—
lunyu-9,乡党篇,classics,✅ OK,article_lunyu-9.jpg,82554,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_lunyu-9.jpg,,,—
songci-300-258, · 张炎,poems,✅ OK,article_songci-300-258.jpg,82285,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-258.jpg,,,—
nalan-64,一络索·野火拂云微绿,poems,✅ OK,article_nalan-64.jpg,77647,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-64.jpg,,,—
shijing-233,何草不黄,poems,✅ OK,article_shijing-233.jpg,77607,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-233.jpg,,,—
mianye,面靥,lifestyle,✅ OK,article_mianye.jpg,76403,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_mianye.jpg,,,—
shuiyun,水运仪象台,technology,✅ OK,article_shuiyun.jpg,83910,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shuiyun.jpg,,,—
songci-300-184, · 史达祖,poems,✅ OK,article_songci-300-184.jpg,79885,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-184.jpg,,,—
nalan-65,清平乐·将愁不去,poems,✅ OK,article_nalan-65.jpg,69229,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-65.jpg,,,—
songci-300-185, · 史达祖,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-185.jpg,,,检查 URL 或重新生成
putaojiu,葡萄酒,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_putaojiu.jpg,,,检查 URL 或重新生成
junshanyinzhen,君山银针,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_junshanyinzhen.jpg,,,检查 URL 或重新生成
ehuang,额黄,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_ehuang.jpg,,,检查 URL 或重新生成
yushui,雨水,festivals,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yushui.jpg,,,检查 URL 或重新生成
shijing-86,褰裳,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-86.jpg,,,检查 URL 或重新生成
shijing-85,狡童,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-85.jpg,,,检查 URL 或重新生成
songci-300-200, · 李清照,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-200.jpg,,,检查 URL 或重新生成
kesi,缂丝,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_kesi.jpg,,,检查 URL 或重新生成
biluochun,碧螺春,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_biluochun.jpg,,,检查 URL 或重新生成
yuebing,月饼,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuebing.jpg,,,检查 URL 或重新生成
shijing-88,东门之墠,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-88.jpg,,,检查 URL 或重新生成
nalan-53,如梦令·木叶纷纷归路,poems,✅ OK,article_nalan-53.jpg,91515,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-53.jpg,,,—
shijing-87,丰,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-87.jpg,,,检查 URL 或重新生成
guanfu,官服,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_guanfu.jpg,,,检查 URL 或重新生成
doufu,豆腐,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_doufu.jpg,,,检查 URL 或重新生成
songci-300-210, · 辛弃疾,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-210.jpg,,,检查 URL 或重新生成
songci-300-207, · 辛弃疾,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-207.jpg,,,检查 URL 或重新生成
shijing-89,风雨,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-89.jpg,,,检查 URL 或重新生成
shijing-90,子衿,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-90.jpg,,,检查 URL 或重新生成
daimei,黛眉,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_daimei.jpg,,,检查 URL 或重新生成
shijing-93,野有蔓草,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-93.jpg,,,检查 URL 或重新生成
shijing-91,扬之水,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-91.jpg,,,检查 URL 或重新生成
tangshi-300-362,闕題 · 劉眘虛,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-362.jpg,,,检查 URL 或重新生成
shijing-94,溱洧,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-94.jpg,,,检查 URL 或重新生成
nalan-66,清平乐·塞鸿去矣,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-66.jpg,,,检查 URL 或重新生成
liuanmelon,六安瓜片,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_liuanmelon.jpg,,,检查 URL 或重新生成
mengjiang,孟姜女,mythology,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_mengjiang.jpg,,,检查 URL 或重新生成
shijing-117,绸缪,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-117.jpg,,,检查 URL 或重新生成
shijing-113,蟋蟀,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-113.jpg,,,检查 URL 或重新生成
shijing-154,鸱鸮,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-154.jpg,,,检查 URL 或重新生成
shijing-112,硕鼠,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-112.jpg,,,检查 URL 或重新生成
shijing-156,破斧,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-156.jpg,,,检查 URL 或重新生成
qimen,祁门红茶,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_qimen.jpg,,,检查 URL 或重新生成
kouzh,口脂,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_kouzh.jpg,,,检查 URL 或重新生成
shijing-119,羔裘,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-119.jpg,,,检查 URL 或重新生成
songci-300-7, · 吴文英,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-7.jpg,,,检查 URL 或重新生成
songci-300-2, · 吴文英,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-2.jpg,,,检查 URL 或重新生成
songci-300-9, · 吴文英,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-9.jpg,,,检查 URL 或重新生成
songci-300-10, · 袁去华,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-10.jpg,,,检查 URL 或重新生成
taiz,太师椅,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_taiz.jpg,,,检查 URL 或重新生成
songci-300-14, · 韩缜,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-14.jpg,,,检查 URL 或重新生成
songci-300-13, · 陆游,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-13.jpg,,,检查 URL 或重新生成
songci-300-18, · 王安国,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-18.jpg,,,检查 URL 或重新生成
songci-300-21, · 晏几道,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-21.jpg,,,检查 URL 或重新生成
songci-300-19, · 晏几道,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-19.jpg,,,检查 URL 或重新生成
shijing-120,鸨羽,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-120.jpg,,,检查 URL 或重新生成
songci-300-15, · 王安石,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-15.jpg,,,检查 URL 或重新生成
songci-300-30, · 晏几道,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-30.jpg,,,检查 URL 或重新生成
songci-300-34, · 晏几道,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-34.jpg,,,检查 URL 或重新生成
shijing-122,有杕之杜,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-122.jpg,,,检查 URL 或重新生成
songci-300-40, · 苏轼,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-40.jpg,,,检查 URL 或重新生成
songci-300-36, · 王观,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-36.jpg,,,检查 URL 或重新生成
tangshi-300-59,桃源行 · 王維,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-59.jpg,,,检查 URL 或重新生成
shijing-121,无衣,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-121.jpg,,,检查 URL 或重新生成
songci-300-35, · 晏几道,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-35.jpg,,,检查 URL 或重新生成
songci-300-38, · 苏轼,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-38.jpg,,,检查 URL 或重新生成
songci-300-39, · 苏轼,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-39.jpg,,,检查 URL 或重新生成
shijing-126,驷驖,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-126.jpg,,,检查 URL 或重新生成
shijing-133,渭阳,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-133.jpg,,,检查 URL 或重新生成
shijing-129,终南,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-129.jpg,,,检查 URL 或重新生成
shijing-132,无衣,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-132.jpg,,,检查 URL 或重新生成
shijing-125,车邻,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-125.jpg,,,检查 URL 或重新生成
shijing-128,蒹葭,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-128.jpg,,,检查 URL 或重新生成
shijing-124,采苓,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-124.jpg,,,检查 URL 或重新生成
nalan-68,清平乐·才听夜雨,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-68.jpg,,,检查 URL 或重新生成
shijing-135,宛丘,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-135.jpg,,,检查 URL 或重新生成
shijing-134,权舆,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-134.jpg,,,检查 URL 或重新生成
songci-300-42, · 苏轼,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-42.jpg,,,检查 URL 或重新生成
songci-300-94, · 周密,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-94.jpg,,,检查 URL 或重新生成
songci-300-95, · 周密,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-95.jpg,,,检查 URL 或重新生成
songci-300-99, · 彭元逊,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-99.jpg,,,检查 URL 或重新生成
songci-300-98, · 朱嗣发,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-98.jpg,,,检查 URL 或重新生成
songci-300-41, · 苏轼,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-41.jpg,,,检查 URL 或重新生成
qipao,旗袍,lifestyle,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_qipao.jpg,,,检查 URL 或重新生成
songci-300-45, · 苏轼,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-45.jpg,,,检查 URL 或重新生成
songci-300-48, · 李之仪,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-48.jpg,,,检查 URL 或重新生成
songci-300-47, · 李之仪,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-47.jpg,,,检查 URL 或重新生成
songci-300-52, · 刘克庄,poems,⚠️ URL孤儿,—,—,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-52.jpg,,,检查 URL 或重新生成
